Order_Date,Category,Sub_Category,Region,Sales_USD,Profit_USD,Discount_Pct,Profit_Margin_Pct,Predicted_Margin,Margin_Error
2024-04-26,Technology,Phones,Central,101.33,1.08,0.2,1.07,2.16,1.09
2024-02-18,Technology,Phones,Central,243.15,44.93,0.0,18.48,18.45,0.03
2021-08-30,Technology,Copiers,West,287.46,69.45,0.0,24.16,25.7,1.54
2023-10-04,Office Supplies,Paper,South,96.18,13.7,0.1,14.24,14.4,0.16
2022-08-05,Technology,Computers,West,473.88,38.15,0.1,8.05,8.12,0.07
2024-07-08,Furniture,Tables,South,368.2,-116.02,0.5,-31.51,-33.54,2.03
2021-03-03,Furniture,Storage,East,654.62,27.56,0.0,4.21,2.98,1.23
2024-03-19,Furniture,Tables,East,144.57,9.73,0.0,6.73,5.6,1.13
2024-01-10,Technology,Accessories,West,588.41,13.89,0.2,2.36,1.63,0.73
2024-08-16,Office Supplies,Binders,West,1076.32,271.13,0.0,25.19,24.87,0.32
2021-04-17,Furniture,Bookcases,South,418.29,21.75,0.0,5.2,5.09,0.11
2024-05-14,Technology,Copiers,East,294.64,68.24,0.0,23.16,23.7,0.54
2022-04-08,Furniture,Storage,Central,233.07,17.76,0.0,7.62,5.5,2.12
2022-01-20,Technology,Phones,West,97.79,-1.99,0.3,-2.03,-2.32,0.29
2023-11-24,Office Supplies,Binders,South,72.53,-1.25,0.3,-1.72,-0.34,1.38
2022-03-23,Office Supplies,Envelopes,Central,714.06,159.24,0.0,22.3,22.92,0.62
2023-08-28,Office Supplies,Envelopes,East,96.6,0.65,0.3,0.67,2.04,1.37
2022-05-06,Furniture,Bookcases,West,470.36,-24.36,0.2,-5.18,-5.24,0.06
2022-01-12,Technology,Phones,South,436.78,84.69,0.0,19.39,18.58,0.81
2024-02-26,Technology,Copiers,Central,553.23,-85.42,0.4,-15.44,-14.24,1.2
2024-04-28,Technology,Accessories,East,51.26,9.53,0.0,18.59,18.78,0.19
2024-09-01,Furniture,Chairs,South,17.6,-1.5,0.2,-8.51,-8.58,0.07
2022-11-01,Office Supplies,Binders,Central,31.78,3.21,0.2,10.11,12.02,1.91
2022-04-12,Furniture,Storage,West,135.97,2.52,0.1,1.85,2.2,0.35
2024-07-16,Technology,Phones,South,365.64,7.53,0.2,2.06,3.38,1.32
2024-04-04,Furniture,Storage,East,41.66,3.05,0.0,7.31,7.26,0.05
2021-03-21,Furniture,Bookcases,East,218.51,-55.11,0.4,-25.22,-23.71,1.51
2024-02-16,Technology,Computers,Central,149.5,32.35,0.0,21.64,22.17,0.53
2024-12-19,Furniture,Tables,Central,367.02,-84.52,0.4,-23.03,-22.53,0.5
2021-04-28,Furniture,Tables,East,66.74,1.61,0.0,2.41,3.49,1.08
2021-03-27,Furniture,Tables,Central,219.47,17.21,0.0,7.84,8.49,0.65
2024-06-16,Technology,Phones,Central,187.67,0.69,0.2,0.37,-0.46,0.83
2024-12-08,Technology,Accessories,Central,65.21,8.75,0.0,13.42,15.89,2.47
2024-06-04,Furniture,Bookcases,Central,58.19,-2.33,0.2,-4.01,-5.69,1.68
2021-07-16,Technology,Copiers,East,257.01,52.76,0.0,20.53,19.24,1.29
2023-04-16,Technology,Phones,West,121.93,21.87,0.0,17.94,19.06,1.12
2021-07-09,Furniture,Chairs,Central,74.47,-15.58,0.3,-20.92,-20.49,0.43
2023-06-30,Office Supplies,Envelopes,Central,119.92,23.22,0.1,19.36,18.93,0.43
2022-03-30,Technology,Phones,South,804.1,92.15,0.1,11.46,12.88,1.42
2023-05-02,Technology,Copiers,West,63.12,-0.87,0.3,-1.38,-1.81,0.43
2023-10-11,Technology,Phones,South,508.54,-30.21,0.3,-5.94,-5.05,0.89
2023-10-29,Furniture,Bookcases,West,618.64,-12.87,0.2,-2.08,-2.72,0.64
2021-11-17,Office Supplies,Envelopes,West,226.66,11.08,0.2,4.89,3.8,1.09
2024-06-24,Technology,Phones,West,386.43,17.35,0.2,4.49,4.86,0.37
2021-11-25,Furniture,Storage,West,521.47,58.56,0.0,11.23,11.14,0.09
2023-09-02,Furniture,Tables,East,1773.92,-196.37,0.2,-11.07,-12.03,0.96
2023-01-23,Technology,Copiers,East,46.58,0.25,0.2,0.54,-0.09,0.63
2022-09-30,Technology,Phones,Central,433.94,81.06,0.0,18.68,19.29,0.61
2024-03-15,Office Supplies,Labels,West,112.95,24.66,0.0,21.83,21.26,0.57
2024-05-16,Furniture,Tables,East,558.08,-39.12,0.2,-7.01,-6.09,0.92
2024-12-04,Technology,Phones,South,13.71,1.51,0.1,10.99,11.74,0.75
2021-06-25,Office Supplies,Envelopes,Central,514.71,119.1,0.0,23.14,24.69,1.55
2021-04-29,Furniture,Storage,Central,481.38,-44.24,0.2,-9.19,-8.88,0.31
2022-11-15,Office Supplies,Labels,East,372.69,5.81,0.2,1.56,-1.05,2.61
2021-06-24,Technology,Accessories,South,60.37,-4.85,0.3,-8.04,-8.46,0.42
2021-12-23,Technology,Copiers,South,65.8,10.68,0.0,16.23,16.56,0.33
2022-03-08,Technology,Computers,East,162.23,-7.06,0.2,-4.35,-4.36,0.01
2023-02-09,Office Supplies,Envelopes,South,256.78,3.13,0.3,1.22,2.48,1.26
2022-09-20,Technology,Copiers,East,372.93,6.12,0.2,1.64,3.15,1.51
2021-07-10,Furniture,Tables,South,592.58,-42.61,0.2,-7.19,-6.29,0.9
2021-12-04,Office Supplies,Pens,West,1843.67,424.23,0.0,23.01,23.37,0.36
2024-06-04,Technology,Computers,South,42.41,-1.61,0.2,-3.79,-4.33,0.54
2022-07-08,Office Supplies,Paper,Central,418.05,-15.8,0.3,-3.78,-1.94,1.84
2021-07-08,Technology,Copiers,East,171.39,26.26,0.0,15.32,15.29,0.03
2021-08-17,Technology,Phones,West,427.54,66.18,0.0,15.48,15.08,0.4
2021-05-09,Technology,Accessories,South,47.52,-3.5,0.3,-7.36,-6.44,0.92
2021-10-14,Technology,Copiers,Central,745.38,-114.71,0.4,-15.39,-14.54,0.85
2021-05-19,Technology,Copiers,South,640.53,131.89,0.0,20.59,19.76,0.83
2021-02-11,Furniture,Bookcases,Central,149.98,-32.8,0.3,-21.87,-23.24,1.37
2022-08-10,Technology,Phones,West,336.8,62.31,0.0,18.5,17.59,0.91
2024-10-02,Technology,Copiers,Central,106.76,18.0,0.0,16.86,17.6,0.74
2021-06-05,Technology,Copiers,East,678.63,4.61,0.2,0.68,0.91,0.23
2024-05-22,Technology,Accessories,East,621.63,76.21,0.1,12.26,11.93,0.33
2023-09-14,Technology,Phones,Central,78.95,17.09,0.0,21.65,20.64,1.01
2022-10-16,Technology,Phones,South,183.67,35.34,0.0,19.24,20.82,1.58
2024-02-22,Office Supplies,Paper,Central,958.92,208.95,0.0,21.79,21.64,0.15
2022-10-24,Furniture,Storage,Central,79.52,-3.97,0.2,-4.99,-5.4,0.41
2023-07-25,Office Supplies,Pens,South,1515.58,73.81,0.2,4.87,4.61,0.26
2021-06-30,Office Supplies,Paper,South,425.32,56.14,0.1,13.2,14.52,1.32
2021-02-16,Furniture,Tables,East,81.64,6.02,0.0,7.37,7.12,0.25
2022-08-30,Office Supplies,Envelopes,Central,1144.85,-36.75,0.3,-3.21,-5.19,1.98
2021-02-04,Office Supplies,Pens,West,165.41,-2.28,0.3,-1.38,-2.73,1.35
2023-04-07,Furniture,Tables,West,304.72,32.33,0.0,10.61,9.17,1.44
2023-12-18,Furniture,Chairs,East,420.48,-42.64,0.2,-10.14,-9.03,1.11
2022-08-18,Technology,Accessories,West,68.52,-2.45,0.3,-3.57,-2.34,1.23
2022-03-10,Furniture,Chairs,East,488.72,45.74,0.0,9.36,9.97,0.61
2024-07-31,Technology,Computers,West,934.75,23.65,0.2,2.53,2.9,0.37
2022-05-25,Furniture,Chairs,East,202.19,-28.29,0.3,-13.99,-13.24,0.75
2023-04-26,Furniture,Chairs,East,60.26,2.02,0.0,3.36,3.46,0.1
2021-06-15,Office Supplies,Labels,South,196.81,6.26,0.2,3.18,2.23,0.95
2023-09-06,Office Supplies,Pens,Central,441.73,32.73,0.2,7.41,7.51,0.1
2022-09-11,Technology,Phones,West,191.08,39.46,0.0,20.65,21.75,1.1
2021-08-13,Office Supplies,Pens,South,114.64,24.59,0.0,21.45,20.73,0.72
2022-07-05,Furniture,Tables,West,888.44,83.25,0.0,9.37,10.61,1.24
2021-02-27,Furniture,Chairs,South,251.83,26.77,0.0,10.63,10.32,0.31
2021-06-04,Technology,Computers,Central,352.9,59.78,0.0,16.94,19.4,2.46
2023-10-24,Technology,Computers,East,249.54,26.38,0.1,10.57,10.19,0.38
2021-03-19,Technology,Accessories,South,28.24,-4.46,0.4,-15.8,-16.56,0.76
2023-09-20,Technology,Copiers,South,189.18,-14.21,0.3,-7.51,-8.33,0.82
2022-01-22,Technology,Phones,West,332.43,-65.82,0.5,-19.8,-18.87,0.93
2023-09-24,Furniture,Bookcases,Central,1236.2,-115.58,0.2,-9.35,-12.25,2.9
2022-05-06,Technology,Computers,West,130.57,19.83,0.0,15.19,15.11,0.08
2023-06-17,Technology,Accessories,South,132.61,17.11,0.0,12.9,13.27,0.37
2023-06-23,Technology,Accessories,South,126.84,23.17,0.0,18.27,17.86,0.41
2024-11-17,Technology,Phones,East,1459.94,255.64,0.0,17.51,17.29,0.22
2024-10-28,Technology,Accessories,West,81.72,16.51,0.0,20.2,18.38,1.82
2024-02-09,Office Supplies,Envelopes,West,1210.7,157.03,0.1,12.97,13.2,0.23
2022-07-25,Technology,Phones,East,145.41,-1.47,0.2,-1.01,0.21,1.22
2023-11-30,Technology,Accessories,South,298.65,-52.47,0.4,-17.57,-16.96,0.61
2022-07-09,Furniture,Storage,Central,82.2,-1.63,0.1,-1.98,-0.83,1.15
2024-07-25,Technology,Accessories,East,168.46,-45.52,0.5,-27.02,-27.23,0.21
2022-03-26,Technology,Accessories,East,179.12,-28.55,0.4,-15.94,-16.95,1.01
2021-09-09,Office Supplies,Pens,East,733.76,174.34,0.0,23.76,23.77,0.01
2022-11-06,Technology,Computers,South,524.7,-36.99,0.3,-7.05,-6.05,1.0
2024-11-16,Technology,Accessories,Central,72.54,12.91,0.0,17.8,18.25,0.45
2023-10-20,Furniture,Tables,South,317.72,30.72,0.0,9.67,8.05,1.62
2021-10-02,Furniture,Chairs,West,294.78,-100.96,0.5,-34.25,-34.55,0.3
2024-10-12,Office Supplies,Paper,Central,76.95,-11.6,0.5,-15.07,-15.49,0.42
2024-06-02,Office Supplies,Pens,East,511.45,121.06,0.0,23.67,22.58,1.09
2024-02-28,Furniture,Chairs,East,940.52,-10.91,0.1,-1.16,-3.61,2.45
2021-08-11,Furniture,Tables,Central,133.44,-10.15,0.2,-7.61,-8.15,0.54
2022-06-25,Technology,Phones,West,109.2,-6.97,0.3,-6.38,-6.93,0.55
2023-07-02,Technology,Copiers,South,831.84,-39.68,0.3,-4.77,-4.0,0.77
2021-01-24,Office Supplies,Paper,East,38.8,6.31,0.0,16.26,18.3,2.04
2023-08-27,Technology,Copiers,South,964.74,185.23,0.0,19.2,19.37,0.17
2021-12-03,Technology,Accessories,South,143.94,3.41,0.2,2.37,1.16,1.21
2021-09-30,Technology,Phones,Central,314.52,43.81,0.0,13.93,14.11,0.18
2021-11-09,Furniture,Chairs,Central,1072.89,-316.82,0.5,-29.53,-29.19,0.34
2023-10-06,Office Supplies,Envelopes,East,69.01,16.12,0.0,23.36,24.1,0.74
2024-04-30,Technology,Phones,West,180.97,43.29,0.0,23.92,23.54,0.38
2021-04-03,Technology,Copiers,West,228.7,-21.2,0.3,-9.27,-8.74,0.53
2021-09-22,Technology,Computers,West,97.15,-19.64,0.4,-20.22,-20.42,0.2
2021-08-15,Furniture,Chairs,East,51.57,0.55,0.1,1.07,0.01,1.06
2022-11-15,Technology,Accessories,South,23.04,3.3,0.1,14.34,14.15,0.19
2024-06-25,Technology,Computers,South,256.13,47.85,0.0,18.68,18.27,0.41
2021-12-24,Technology,Accessories,Central,440.94,-106.58,0.5,-24.17,-23.19,0.98
2021-10-22,Furniture,Chairs,Central,128.67,-15.89,0.2,-12.35,-12.58,0.23
2022-02-02,Office Supplies,Paper,West,353.25,71.92,0.0,20.36,19.11,1.25
2021-11-05,Office Supplies,Paper,Central,585.42,130.2,0.0,22.24,22.09,0.15
2023-10-19,Office Supplies,Paper,Central,559.79,81.51,0.1,14.56,12.53,2.03
2024-01-23,Furniture,Tables,South,33.12,-10.05,0.5,-30.33,-28.28,2.05
2024-12-05,Office Supplies,Pens,East,15.0,2.76,0.0,18.39,19.89,1.5
2022-01-30,Office Supplies,Pens,West,96.51,16.32,0.0,16.91,15.6,1.31
2022-09-13,Office Supplies,Labels,Central,482.29,72.15,0.1,14.96,14.94,0.02
2023-05-14,Technology,Computers,West,563.95,7.39,0.2,1.31,1.26,0.05
2023-04-06,Office Supplies,Labels,Central,90.66,19.61,0.0,21.63,21.97,0.34
2021-05-11,Furniture,Chairs,South,270.38,-29.39,0.2,-10.87,-10.01,0.86
2024-03-12,Office Supplies,Pens,West,297.71,11.64,0.2,3.91,2.24,1.67
2022-02-27,Technology,Phones,West,318.95,-29.82,0.3,-9.35,-9.39,0.04
2022-03-06,Technology,Copiers,Central,118.06,7.28,0.2,6.17,6.57,0.4
2024-02-12,Office Supplies,Paper,East,95.79,5.09,0.2,5.31,6.12,0.81
2022-12-24,Furniture,Tables,West,702.63,68.86,0.0,9.8,11.81,2.01
2021-08-23,Office Supplies,Labels,West,148.29,28.74,0.0,19.38,19.54,0.16
2023-09-27,Technology,Accessories,South,563.47,-75.56,0.4,-13.41,-14.04,0.63
2023-07-03,Office Supplies,Labels,Central,89.85,10.47,0.1,11.65,11.44,0.21
2022-02-09,Furniture,Chairs,Central,366.7,22.26,0.1,6.07,7.9,1.83
2024-09-28,Office Supplies,Envelopes,South,50.59,14.77,0.0,29.2,29.94,0.74
2024-08-20,Furniture,Storage,Central,104.42,5.57,0.0,5.33,4.37,0.96
2023-07-28,Technology,Copiers,East,535.33,59.64,0.1,11.14,11.79,0.65
2024-08-28,Technology,Copiers,South,77.58,12.35,0.0,15.92,14.65,1.27
2021-05-20,Technology,Phones,East,111.44,14.4,0.0,12.92,13.4,0.48
2022-08-13,Technology,Computers,East,393.94,-5.71,0.3,-1.45,-1.99,0.54
2021-05-05,Furniture,Storage,South,61.73,6.38,0.0,10.34,9.24,1.1
2022-10-27,Technology,Copiers,South,756.84,123.36,0.0,16.3,15.45,0.85
2022-08-09,Office Supplies,Paper,Central,569.18,-85.15,0.4,-14.96,-14.93,0.03
2021-11-15,Office Supplies,Labels,South,239.96,-24.43,0.4,-10.18,-11.42,1.24
2022-03-06,Furniture,Storage,Central,272.31,31.56,0.0,11.59,10.82,0.77
2024-07-20,Furniture,Storage,West,64.83,4.86,0.0,7.49,6.44,1.05
2022-09-16,Furniture,Bookcases,West,773.01,-49.7,0.2,-6.43,-7.37,0.94
2021-08-09,Office Supplies,Envelopes,East,227.05,0.68,0.3,0.3,1.78,1.48
2023-12-21,Furniture,Storage,Central,406.06,39.75,0.0,9.79,9.18,0.61
2022-09-30,Office Supplies,Pens,Central,292.4,50.29,0.1,17.2,15.8,1.4
2021-03-27,Technology,Computers,East,45.87,9.45,0.0,20.6,21.6,1.0
2023-12-09,Technology,Phones,West,66.79,12.04,0.0,18.02,17.51,0.51
2023-07-07,Furniture,Tables,West,262.99,15.75,0.0,5.99,4.89,1.1
2024-01-19,Furniture,Chairs,Central,811.42,1.46,0.1,0.18,-0.27,0.45
2022-06-27,Technology,Phones,East,95.72,15.2,0.0,15.88,16.43,0.55
2023-09-07,Office Supplies,Binders,Central,540.55,3.24,0.3,0.6,1.27,0.67
2022-09-06,Furniture,Tables,West,81.99,7.44,0.0,9.08,8.04,1.04
2021-08-24,Technology,Copiers,South,107.15,-26.35,0.5,-24.59,-25.68,1.09
2021-10-17,Office Supplies,Binders,Central,294.83,-15.51,0.3,-5.26,-5.82,0.56
2021-07-18,Furniture,Chairs,East,441.05,8.91,0.1,2.02,2.33,0.31
2022-06-09,Technology,Phones,West,491.35,88.0,0.0,17.91,18.24,0.33
2023-12-31,Furniture,Chairs,West,63.19,-7.72,0.2,-12.21,-12.25,0.04
2023-10-14,Technology,Accessories,Central,346.28,27.67,0.1,7.99,8.08,0.09
2023-06-12,Technology,Computers,South,61.79,9.23,0.1,14.94,14.76,0.18
2022-08-28,Office Supplies,Envelopes,West,222.32,-48.13,0.5,-21.65,-22.15,0.5
2021-02-04,Office Supplies,Binders,East,293.42,-23.97,0.4,-8.17,-8.87,0.7
2022-09-11,Furniture,Storage,Central,41.74,-9.76,0.4,-23.39,-24.07,0.68
2021-12-17,Office Supplies,Envelopes,Central,359.53,-19.95,0.4,-5.55,-8.24,2.69
2024-07-14,Office Supplies,Binders,South,58.63,8.51,0.1,14.51,14.42,0.09
2022-05-21,Furniture,Storage,South,213.13,-39.28,0.3,-18.43,-18.06,0.37
2022-05-03,Furniture,Bookcases,East,493.32,-61.57,0.2,-12.48,-12.65,0.17
2021-09-18,Technology,Phones,East,163.6,13.12,0.1,8.02,9.17,1.15
2024-08-17,Office Supplies,Pens,East,29.14,6.35,0.1,21.8,23.11,1.31
2022-12-15,Technology,Accessories,East,78.92,2.15,0.2,2.72,4.09,1.37
2021-05-26,Furniture,Chairs,East,103.73,6.44,0.0,6.21,6.63,0.42
2022-12-22,Technology,Computers,East,64.95,-15.92,0.5,-24.51,-24.78,0.27
2024-08-06,Office Supplies,Envelopes,East,133.99,28.42,0.0,21.21,21.7,0.49
2024-12-25,Furniture,Chairs,East,472.97,-68.72,0.3,-14.53,-14.47,0.06
2024-10-07,Furniture,Chairs,East,93.89,-13.37,0.3,-14.24,-16.5,2.26
2022-06-08,Technology,Accessories,West,82.03,7.93,0.1,9.67,10.34,0.67
2023-02-19,Office Supplies,Envelopes,Central,309.89,6.04,0.3,1.95,1.75,0.2
2023-02-14,Furniture,Bookcases,South,111.02,6.84,0.0,6.16,6.33,0.17
2022-03-29,Furniture,Storage,West,345.72,19.19,0.0,5.55,6.44,0.89
2021-06-23,Technology,Computers,South,266.74,44.84,0.0,16.81,16.9,0.09
2024-12-28,Technology,Accessories,Central,377.96,-86.59,0.5,-22.91,-22.15,0.76
2023-07-01,Technology,Copiers,South,530.91,121.42,0.0,22.87,22.35,0.52
2023-11-18,Office Supplies,Binders,West,46.18,-0.47,0.3,-1.01,-1.93,0.92
2023-01-17,Furniture,Chairs,West,20.74,1.16,0.0,5.57,6.15,0.58
2021-06-22,Furniture,Bookcases,South,580.37,59.6,0.0,10.27,10.0,0.27
2024-10-04,Office Supplies,Paper,East,229.2,48.64,0.0,21.22,20.35,0.87
2021-01-15,Furniture,Storage,South,146.93,11.11,0.0,7.56,8.07,0.51
2022-08-29,Furniture,Tables,South,523.64,-33.88,0.2,-6.47,-6.89,0.42
2023-04-03,Technology,Phones,West,442.61,-74.4,0.4,-16.81,-17.64,0.83
2021-02-28,Office Supplies,Paper,East,929.15,53.15,0.2,5.72,5.73,0.01
2021-05-25,Furniture,Tables,Central,98.21,4.76,0.0,4.85,3.0,1.85
2022-09-17,Office Supplies,Binders,Central,241.23,41.64,0.1,17.26,17.71,0.45
2023-03-30,Technology,Copiers,East,559.07,37.9,0.1,6.78,7.26,0.48
2021-07-24,Furniture,Storage,East,58.95,-17.47,0.4,-29.63,-28.92,0.71
2024-03-08,Office Supplies,Envelopes,South,106.3,21.58,0.0,20.3,21.11,0.81
2021-05-08,Office Supplies,Labels,South,378.75,-59.73,0.5,-15.77,-16.5,0.73
2023-03-06,Office Supplies,Envelopes,South,346.66,45.97,0.1,13.26,13.54,0.28
2022-12-08,Technology,Accessories,Central,519.43,-1.66,0.2,-0.32,-0.85,0.53
2022-02-05,Office Supplies,Labels,Central,143.06,33.79,0.0,23.62,25.07,1.45
2021-10-27,Furniture,Tables,South,65.84,4.38,0.0,6.65,4.65,2.0
2021-01-27,Furniture,Storage,East,446.02,51.87,0.0,11.63,11.87,0.24
2022-12-01,Office Supplies,Labels,West,19.78,3.96,0.0,20.0,19.75,0.25
2021-04-07,Furniture,Chairs,South,130.55,-1.41,0.1,-1.08,-0.96,0.12
2024-09-12,Technology,Accessories,West,144.73,24.81,0.0,17.14,18.14,1.0
2024-12-23,Technology,Computers,South,70.44,5.14,0.2,7.3,6.29,1.01
2022-05-13,Furniture,Bookcases,West,506.03,13.51,0.0,2.67,0.17,2.5
2023-09-10,Furniture,Bookcases,Central,242.44,-2.89,0.1,-1.19,-2.25,1.06
2022-01-21,Office Supplies,Pens,South,117.17,24.27,0.1,20.71,18.51,2.2
2022-04-11,Office Supplies,Envelopes,West,241.43,27.11,0.1,11.23,11.33,0.1
2023-08-23,Technology,Accessories,East,725.67,161.53,0.0,22.26,24.29,2.03
2022-09-05,Technology,Accessories,West,562.96,116.36,0.0,20.67,21.48,0.81
2024-09-18,Technology,Phones,South,72.05,15.25,0.0,21.16,21.37,0.21
2021-04-17,Technology,Phones,East,90.62,-13.83,0.4,-15.26,-14.21,1.05
2021-09-29,Technology,Computers,West,579.09,-164.92,0.5,-28.48,-28.37,0.11
2023-03-03,Office Supplies,Labels,West,41.46,7.16,0.0,17.27,17.28,0.01
2021-10-05,Furniture,Tables,Central,58.16,-10.97,0.3,-18.86,-18.35,0.51
2022-06-11,Furniture,Tables,East,196.27,21.31,0.0,10.86,11.32,0.46
2022-08-25,Technology,Copiers,East,469.63,-49.55,0.3,-10.55,-10.9,0.35
2023-11-27,Office Supplies,Paper,South,121.84,-6.3,0.3,-5.17,-4.86,0.31
2023-09-12,Office Supplies,Paper,East,818.67,205.98,0.0,25.16,26.1,0.94
2024-12-17,Furniture,Chairs,South,48.73,0.98,0.0,2.02,2.1,0.08
2021-09-26,Office Supplies,Paper,East,690.48,-40.74,0.3,-5.9,-6.26,0.36
2021-09-09,Office Supplies,Pens,Central,16.5,0.74,0.2,4.51,3.56,0.95
2024-05-31,Office Supplies,Paper,Central,124.41,14.74,0.1,11.85,13.59,1.74
2023-11-17,Office Supplies,Labels,West,151.25,23.93,0.1,15.82,16.4,0.58
2023-03-13,Technology,Copiers,Central,113.39,16.99,0.0,14.98,15.06,0.08
2022-04-03,Furniture,Tables,East,326.96,-67.84,0.4,-20.75,-21.14,0.39
2023-07-15,Furniture,Chairs,West,82.03,0.94,0.1,1.15,2.26,1.11
2021-09-30,Furniture,Tables,West,816.05,-9.63,0.1,-1.18,-3.06,1.88
2023-04-07,Technology,Computers,East,42.71,8.98,0.0,21.02,20.97,0.05
2023-04-15,Technology,Computers,West,346.04,-62.15,0.4,-17.96,-19.14,1.18
2023-01-15,Office Supplies,Binders,Central,128.44,-15.01,0.4,-11.69,-12.64,0.95
2022-07-16,Technology,Phones,West,681.97,-117.3,0.4,-17.2,-18.02,0.82
2021-10-16,Technology,Phones,South,1253.86,-142.56,0.3,-11.37,-10.89,0.48
2021-12-03,Furniture,Tables,East,187.75,-42.88,0.4,-22.84,-23.65,0.81
2022-06-28,Furniture,Storage,Central,115.87,3.94,0.0,3.4,2.14,1.26
2023-02-24,Technology,Copiers,West,411.29,89.17,0.0,21.68,23.46,1.78
2024-11-17,Furniture,Bookcases,West,299.65,8.15,0.1,2.72,2.87,0.15
2022-12-23,Technology,Accessories,West,132.7,10.83,0.1,8.16,8.39,0.23
2021-04-04,Technology,Accessories,West,290.46,42.58,0.0,14.66,15.09,0.43
2021-03-08,Office Supplies,Binders,South,26.96,5.05,0.0,18.73,21.53,2.8
2023-04-06,Furniture,Storage,Central,108.41,-10.03,0.2,-9.25,-7.33,1.92
2024-11-02,Furniture,Bookcases,West,653.19,36.45,0.0,5.58,5.5,0.08
2023-11-10,Furniture,Chairs,Central,122.29,6.38,0.0,5.22,6.18,0.96
2021-06-07,Furniture,Chairs,East,137.62,-14.55,0.2,-10.57,-11.76,1.19
2022-12-19,Technology,Accessories,West,106.87,9.17,0.1,8.58,7.32,1.26
2024-01-08,Furniture,Tables,East,181.6,16.34,0.0,9.0,9.2,0.2
2023-05-21,Office Supplies,Labels,East,267.57,-0.88,0.3,-0.33,-0.94,0.61
2023-02-07,Office Supplies,Pens,South,299.24,69.3,0.0,23.16,24.98,1.82
2023-08-19,Technology,Copiers,South,1123.25,245.99,0.0,21.9,21.19,0.71
2022-11-11,Technology,Computers,East,186.97,35.09,0.0,18.77,16.88,1.89
2024-06-16,Office Supplies,Envelopes,West,131.87,15.75,0.1,11.94,13.73,1.79
2022-02-12,Office Supplies,Pens,East,611.08,81.4,0.1,13.32,13.01,0.31
2023-11-06,Office Supplies,Pens,West,591.58,123.29,0.0,20.84,19.17,1.67
2021-12-24,Technology,Phones,South,470.77,-25.37,0.3,-5.39,-4.96,0.43
2024-03-08,Technology,Copiers,Central,27.28,4.98,0.0,18.27,19.02,0.75
2021-10-29,Furniture,Bookcases,South,76.47,-13.27,0.3,-17.35,-17.76,0.41
2022-08-24,Technology,Accessories,Central,198.77,-33.04,0.4,-16.62,-17.54,0.92
2024-06-30,Office Supplies,Paper,East,866.42,33.88,0.2,3.91,4.28,0.37
2022-11-04,Office Supplies,Envelopes,East,750.42,69.56,0.1,9.27,8.42,0.85
2024-07-18,Technology,Phones,East,158.5,29.58,0.0,18.66,19.24,0.58
2023-10-26,Technology,Copiers,Central,856.95,-71.81,0.3,-8.38,-8.69,0.31
2021-05-13,Technology,Accessories,East,497.26,98.26,0.0,19.76,19.05,0.71
2022-09-19,Furniture,Storage,West,142.21,-20.41,0.2,-14.35,-13.1,1.25
2023-06-13,Furniture,Bookcases,South,97.52,-18.9,0.4,-19.38,-20.11,0.73
2024-11-15,Office Supplies,Pens,South,241.55,13.09,0.2,5.42,3.44,1.98
2024-09-05,Technology,Accessories,East,78.55,0.54,0.2,0.69,-0.79,1.48
2021-03-25,Office Supplies,Binders,West,43.38,0.48,0.2,1.11,2.34,1.23
2021-08-05,Technology,Computers,West,76.34,6.75,0.1,8.84,8.83,0.01
2023-12-26,Office Supplies,Labels,Central,95.05,19.93,0.0,20.97,21.63,0.66
2021-01-26,Furniture,Chairs,South,211.58,-18.09,0.2,-8.55,-9.49,0.94
2024-02-27,Furniture,Bookcases,West,55.56,-7.22,0.3,-13.0,-12.76,0.24
2024-05-22,Furniture,Tables,South,22.38,-2.74,0.3,-12.24,-10.99,1.25
2023-07-31,Office Supplies,Paper,Central,294.69,-9.02,0.2,-3.06,-1.48,1.58
2023-09-13,Office Supplies,Envelopes,East,71.47,15.7,0.0,21.97,19.85,2.12
2022-07-30,Technology,Computers,West,256.27,25.06,0.1,9.78,10.02,0.24
2022-11-20,Office Supplies,Pens,Central,454.58,121.55,0.0,26.74,27.66,0.92
2024-12-27,Office Supplies,Envelopes,East,98.08,24.07,0.0,24.54,25.34,0.8
2024-07-21,Technology,Accessories,East,111.29,-31.33,0.5,-28.15,-27.2,0.95
2022-03-16,Technology,Accessories,East,207.23,4.46,0.2,2.15,1.5,0.65
2022-12-18,Furniture,Bookcases,East,265.45,-77.54,0.5,-29.21,-29.87,0.66
2021-07-08,Technology,Computers,Central,65.38,-0.6,0.2,-0.92,-1.66,0.74
2023-03-29,Office Supplies,Labels,South,416.04,45.89,0.1,11.03,10.97,0.06
2021-06-28,Office Supplies,Binders,Central,487.75,74.28,0.1,15.23,14.73,0.5
2021-09-05,Technology,Accessories,East,124.38,21.32,0.0,17.14,18.17,1.03
2022-05-12,Technology,Computers,South,1405.86,-107.55,0.3,-7.65,-8.24,0.59
2021-07-17,Technology,Computers,Central,96.39,16.71,0.0,17.34,16.27,1.07
2021-05-19,Office Supplies,Paper,Central,105.34,27.19,0.0,25.81,27.11,1.3
2023-04-23,Furniture,Tables,South,189.07,-32.43,0.3,-17.15,-17.96,0.81
2024-04-12,Furniture,Bookcases,East,90.19,2.3,0.0,2.55,3.34,0.79
